Customer ,Type,Branding,Status,"Number of 
Equipments",Number of doors
102756,Cooler,Energy,placed,1,"0,7"
102753,Cooler,Water,placed,1,1
102753,Cooler,Soft Drinks,placed,2,4
103226,Cooler,Soft Drinks,placed,1,2
103226,Cooler,Energy,placed,1,"0,7"
104664,Cooler,Water,placed,1,2
103528,Cooler,Soft Drinks,placed,1,2
100906,Cooler,Water,placed,1,1
100906,Cooler,Soft Drinks,placed,1,1
111985,Coffee,Coffee ,placed,1,0
111985,Cooler,Soft Drinks,placed,2,"2,5"
102387,Cooler,Soft Drinks,placed,1,2
104891,Cooler,Soft Drinks,placed,2,3
105718,Cooler,Water,placed,1,1
104394,Cooler,Water,placed,1,2
102565,Cooler,Water,placed,1,1
102565,Cooler,Soft Drinks,placed,1,1
101481,Cooler,Soft Drinks,placed,1,2
101481,Cooler,Energy,placed,1,"0,7"
103588,Cooler,Soft Drinks,placed,1,2
105414,Cooler,Soft Drinks,placed,1,"1,5"
102203,Cooler,Soft Drinks,placed,1,1
107222,Cooler,Water,placed,1,1
104699,Cooler,Soft Drinks,placed,1,2
104166,Cooler,Water,placed,1,1
104166,Cooler,Soft Drinks,placed,1,"1,5"
104166,Cooler,Energy,placed,1,"0,7"
104215,Cooler,Soft Drinks,placed,1,"1,5"
102351,Coffee,Coffee ,placed,2,0
102351,Cooler,Soft Drinks,placed,3,5
102351,Cooler,Energy,placed,1,"0,7"
100092,Cooler,Soft Drinks,placed,1,1
102757,Cooler,Soft Drinks,placed,1,"1,5"
102572,Cooler,Water,placed,1,"1,5"
102572,Cooler,Soft Drinks,placed,1,2
104696,Cooler,Water,placed,2,"3,5"
104696,Cooler,Soft Drinks,placed,5,8
104696,Cooler,Energy,placed,1,"0,7"
100615,Cooler,Water,placed,1,2
100615,Cooler,Soft Drinks,placed,1,2
100615,Cooler,Energy,placed,1,"0,7"
104456,Cooler,Water,placed,3,4
104456,Cooler,Energy,placed,1,"0,7"
102161,Cooler,Soft Drinks,placed,1,1
104653,Cooler,Water,placed,1,"1,5"
104653,Cooler,Soft Drinks,placed,2,"3,5"
107201,Cooler,Water,placed,1,1
107201,Cooler,Soft Drinks,placed,1,1
100813,Cooler,Water,placed,2,3
100813,Cooler,Soft Drinks,placed,1,1
100813,Cooler,Energy,placed,1,"0,7"
106237,Cooler,Water,placed,1,1
104662,Cooler,Soft Drinks,placed,1,2
103887,Cooler,Water,placed,2,2
103887,Cooler,Soft Drinks,placed,1,2
102150,Cooler,Water,placed,2,4
100814,Cooler,Water,placed,1,1
100814,Cooler,Soft Drinks,placed,1,"1,5"
100814,Cooler,Energy,placed,1,"0,7"
107470,Cooler,Water,placed,1,1
107470,Cooler,Soft Drinks,placed,1,1
108949,Cooler,Soft Drinks,placed,1,1
104654,Cooler,Water,placed,2,"2,5"
104654,Cooler,Soft Drinks,placed,1,"1,5"
104654,Cooler,Energy,placed,1,"0,7"
102408,Cooler,Soft Drinks,placed,1,"1,5"
101086,Cooler,Soft Drinks,placed,1,"0,7"
101504,Cooler,Water,placed,1,1
103227,Cooler,Soft Drinks,placed,1,2
106895,Cooler,Soft Drinks,placed,1,1
103120,Cooler,Energy,placed,1,"0,7"
103120,Cooler,Juice,placed,1,1
102987,Cooler,Soft Drinks,placed,1,1
103228,Cooler,Soft Drinks,placed,1,2
103228,Cooler,Energy,placed,1,"0,7"
102436,Cooler,Soft Drinks,placed,1,2
104381,Cooler,Water,placed,2,3
104516,Cooler,Water,placed,1,1
104516,Cooler,Soft Drinks,placed,1,2
103234,Cooler,Water,placed,1,1
103234,Cooler,Soft Drinks,placed,1,2
103234,Cooler,Energy,placed,1,"0,7"
109229,Cooler,Water,placed,1,1
111007,Cooler,Water,placed,1,1
111007,Cooler,Soft Drinks,placed,4,5
111210,Cooler,Soft Drinks,placed,1,"0,3"
111213,Cooler,Soft Drinks,placed,1,1
111213,Cooler,Juice,placed,1,1
111204,Cooler,Soft Drinks,placed,2,2
102573,Cooler,Soft Drinks,placed,1,2
103164,Cooler,Soft Drinks,placed,1,1
101304,Cooler,Soft Drinks,placed,1,1
101304,Cooler,Juice,placed,1,1
104805,Cooler,Energy,placed,1,1
100022,Cooler,Water,placed,1,1
100022,Cooler,Soft Drinks,placed,1,1
104794,Cooler,Soft Drinks,placed,1,2
101220,Cooler,Water,placed,1,"1,5"
101220,Cooler,Soft Drinks,placed,2,"2,7"
101220,Cooler,Energy,placed,1,"0,7"
111436,Cooler,Juice,placed,1,1
101097,Cooler,Soft Drinks,placed,1,"0,7"
102398,Cooler,Soft Drinks,placed,1,2
102435,Cooler,Soft Drinks,placed,1,2
101367,Cooler,Soft Drinks,placed,2,1
107353,Cooler,Soft Drinks,placed,1,1
101940,Cooler,Water,placed,1,1
101940,Cooler,Soft Drinks,placed,1,"1,5"
101530,Cooler,Soft Drinks,placed,1,"1,5"
106892,Cooler,Soft Drinks,placed,1,"1,5"
105728,Cooler,Soft Drinks,placed,1,1
100649,Cooler,Water,placed,1,1
100649,Cooler,Soft Drinks,placed,1,1
104326,Cooler,Soft Drinks,placed,1,1
102990,Cooler,Water,placed,1,1
106907,Cooler,Soft Drinks,placed,1,2
100736,Cooler,Soft Drinks,placed,1,2
103166,Cooler,Soft Drinks,placed,1,1
101224,Cooler,Soft Drinks,placed,1,1
101511,Cooler,Water,placed,1,1
101511,Cooler,Soft Drinks,placed,1,2
102426,Coffee,Coffee ,placed,1,0
102426,Cooler,Soft Drinks,placed,1,2
102426,Cooler,Energy,placed,1,1
104341,Cooler,Water,placed,1,"1,5"
104341,Cooler,Soft Drinks,placed,1,"1,5"
104341,Cooler,Energy,placed,1,"0,7"
104604,Cooler,Water,placed,2,2
104604,Cooler,Soft Drinks,placed,1,2
112032,Cooler,Soft Drinks,placed,1,1
102752,Cooler,Soft Drinks,placed,1,1
102752,Cooler,Energy,placed,1,1
101161,Cooler,Soft Drinks,placed,1,"0,7"
102616,Cooler,Water,placed,1,"1,5"
102616,Cooler,Soft Drinks,placed,1,"1,5"
102976,Cooler,Soft Drinks,placed,1,1
111878,Cooler,Water,placed,1,1
111878,Cooler,Soft Drinks,placed,1,1
104766,Cooler,Water,placed,1,1
104766,Cooler,Soft Drinks,placed,1,"0,7"
102445,Cooler,Water,placed,1,1
102445,Cooler,Soft Drinks,placed,1,1
104770,Cooler,Soft Drinks,placed,2,3
100648,Cooler,Water,placed,2,2
100648,Cooler,Soft Drinks,placed,1,1
101195,Cooler,Soft Drinks,placed,1,1
108085,Cooler,Soft Drinks,placed,1,2
102745,Cooler,Water,placed,1,1
102745,Cooler,Soft Drinks,placed,1,"1,5"
102642,Cooler,Water,placed,1,2
102750,Cooler,Juice,placed,1,1
108955,Cooler,Water,placed,1,1
108944,Cooler,Water,placed,2,2
108943,Cooler,Soft Drinks,placed,1,"0,3"
103229,Cooler,Water,placed,1,"1,5"
103229,Cooler,Energy,placed,1,"0,7"
103241,Cooler,Water,placed,1,"1,5"
103241,Cooler,Soft Drinks,placed,1,"1,5"
111983,Cooler,Soft Drinks,placed,1,2
101085,Cooler,Soft Drinks,placed,1,1
106525,Cooler,Soft Drinks,placed,1,1
106525,Cooler,Juice,placed,1,"0,3"
104519,Cooler,Water,placed,1,"1,5"
106399,Cooler,Soft Drinks,placed,1,"0,3"
104655,Cooler,Soft Drinks,placed,1,"1,5"
101664,Cooler,Water,placed,1,1
101664,Cooler,Soft Drinks,placed,1,"1,5"
102074,Cooler,Soft Drinks,placed,1,1
109777,Cooler,Juice,placed,1,1
101696,Cooler,Water,placed,1,1
100378,Cooler,Juice,placed,2,"1,3"
108571,Cooler,Soft Drinks,placed,2,"1,7"
106483,Cooler,Soft Drinks,placed,2,2
111208,Cooler,Water,placed,2,2
103768,Cooler,Water,placed,1,"1,5"
103768,Cooler,Soft Drinks,placed,1,"1,5"
103768,Cooler,Energy,placed,1,"0,7"
101423,Cooler,Juice,placed,1,1
101561,Cooler,Water,placed,1,2
107043,Cooler,Water,placed,1,1
102638,Cooler,Water,placed,1,"1,5"
100098,Cooler,Soft Drinks,placed,1,1
102603,Cooler,Soft Drinks,placed,1,1
102749,Cooler,Soft Drinks,placed,1,1
102636,Cooler,Water,placed,1,1
102636,Cooler,Soft Drinks,placed,1,1
102635,Cooler,Soft Drinks,placed,2,"3,5"
101191,Cooler,Soft Drinks,placed,1,1
100081,Cooler,Water,placed,3,"3,5"
103304,Cooler,Water,placed,1,1
103304,Cooler,Energy,placed,1,"0,7"
103304,Cooler,Energy,placed,1,1
101142,Cooler,Soft Drinks,placed,1,1
103224,Cooler,Soft Drinks,placed,1,1
100898,Cooler,Soft Drinks,placed,1,1
101900,Cooler,Water,placed,2,3
101900,Cooler,Soft Drinks,placed,1,2
101900,Cooler,Energy,placed,1,1
101900,Cooler,Energy,placed,1,"0,7"
104992,Cooler,Water,placed,1,1
101973,Cooler,Soft Drinks,placed,1,1
101973,Cooler,Energy,placed,1,"0,7"
103791,Cooler,Soft Drinks,placed,1,1
109018,Cooler,Water,placed,1,1
109018,Cooler,Soft Drinks,placed,1,1
100871,Cooler,Soft Drinks,placed,1,2
100871,Cooler,Energy,placed,1,"0,7"
101440,Cooler,Energy,placed,1,"0,7"
111452,Cooler,Soft Drinks,placed,1,1
111215,Cooler,Soft Drinks,placed,2,1
111215,Dispenser,Water,placed,2,0
111431,Cooler,Water,placed,1,1
111431,Cooler,Soft Drinks,placed,2,2
111431,Cooler,Juice,placed,2,2
109020,Cooler,Water,placed,2,2
109020,Cooler,Soft Drinks,placed,6,10
109020,Cooler,Juice,placed,1,1
108083,Cooler,Soft Drinks,placed,3,"3,5"
108083,Cooler,Energy,placed,1,"0,7"
109014,Cooler,Soft Drinks,placed,1,"0,3"
109014,Cooler,Juice,placed,2,"1,3"
106226,Cooler,Soft Drinks,placed,1,1
109017,Cooler,Soft Drinks,placed,4,7
109721,Cooler,Water,placed,3,3
109721,Cooler,Juice,placed,1,1
101128,Cooler,Soft Drinks,placed,2,4
101128,Cooler,Juice,placed,1,"0,3"
111252,Cooler,Water,placed,1,1
111252,Cooler,Soft Drinks,placed,6,"8,6"
111252,Cooler,Juice,placed,3,"2,3"
111252,Cooler,Energy,placed,6,"1,8"
111252,Fountain,Soft Drinks,placed,1,0
109019,Cooler,Juice,placed,1,1
100719,Cooler,Water,placed,3,"4,5"
100719,Cooler,Soft Drinks,placed,1,2
109016,Cooler,Water,placed,1,1
109776,Cooler,Soft Drinks,placed,1,1
102043,Cooler,Soft Drinks,placed,1,2
110842,Cooler,Water,placed,2,2
110842,Cooler,Soft Drinks,placed,5,5
106465,Cooler,Soft Drinks,placed,1,"1,5"
109022,Cooler,Soft Drinks,placed,2,2
109022,Cooler,Juice,placed,1,1
109022,Cooler,Energy,placed,1,"0,7"
103206,Cooler,Soft Drinks,placed,1,1
102989,Cooler,Juice,placed,1,1
102232,Cooler,Soft Drinks,placed,1,1
100054,Cooler,Soft Drinks,placed,1,1
100054,Cooler,Energy,placed,1,1
103270,Cooler,Soft Drinks,placed,1,1
101984,Cooler,Water,placed,1,1
101984,Cooler,Energy,placed,1,"0,7"
101673,Cooler,Soft Drinks,placed,1,1
101642,Cooler,Soft Drinks,placed,1,2
101642,Cooler,Energy,placed,1,1
100653,Cooler,Juice,placed,1,1
101538,Cooler,Water,placed,1,1
101538,Cooler,Soft Drinks,placed,1,2
104387,Cooler,Soft Drinks,placed,1,2
101164,Cooler,Soft Drinks,placed,1,2
104373,Cooler,Soft Drinks,placed,1,1
104721,Cooler,Soft Drinks,placed,1,1
112016,Cooler,Soft Drinks,placed,1,"1,5"
111952,Cooler,Soft Drinks,placed,1,"1,5"
102397,Cooler,Water,placed,1,1
102397,Cooler,Soft Drinks,placed,1,2
102397,Cooler,Energy,placed,1,"0,7"
102397,Cooler,Energy,placed,1,"0,7"
104724,Cooler,Soft Drinks,placed,2,3
104724,Cooler,Energy,placed,1,"0,7"
104372,Cooler,Soft Drinks,placed,1,2
104616,Cooler,Water,placed,1,1
104616,Cooler,Soft Drinks,placed,1,2
100689,Cooler,Water,placed,1,1
100689,Cooler,Soft Drinks,placed,1,"1,5"
100689,Cooler,Energy,placed,1,"0,3"
101462,Cooler,Water,placed,1,1
103096,Cooler,Soft Drinks,placed,1,1
102438,Cooler,Water,placed,1,"1,5"
102438,Cooler,Soft Drinks,placed,1,"1,5"
101537,Cooler,Soft Drinks,placed,1,1
101524,Cooler,Soft Drinks,placed,2,"2,5"
102684,Cooler,Soft Drinks,placed,1,2
102684,Cooler,Juice,placed,1,1
107513,Cooler,Energy,placed,1,1
102111,Cooler,Water,placed,1,1
102111,Cooler,Soft Drinks,placed,2,"2,5"
102111,Cooler,Energy,placed,1,"0,7"
109021,Cooler,Soft Drinks,placed,3,"1,3"
111151,Cooler,Water,placed,1,1
111151,Cooler,Soft Drinks,placed,3,"2,4"
111151,Cooler,Energy,placed,1,"0,7"
111151,Fountain,Soft Drinks,placed,8,0
102081,Cooler,Water,placed,3,3
102081,Cooler,Soft Drinks,placed,1,2
102081,Cooler,Energy,placed,1,"0,7"
102439,Cooler,Soft Drinks,placed,1,"1,5"
101535,Cooler,Soft Drinks,placed,1,1
111433,Cooler,Water,placed,3,3
111433,Cooler,Soft Drinks,placed,2,2
111433,Dispenser,Water,placed,1,0
105298,Cooler,Soft Drinks,placed,1,"0,7"
105298,Cooler,Energy,placed,1,"0,3"
109245,Cooler,Soft Drinks,placed,1,1
109369,Cooler,Juice,placed,1,1
100336,Cooler,Soft Drinks,placed,2,2
101641,Cooler,Water,placed,3,5
103274,Cooler,Water,placed,1,"1,5"
103274,Cooler,Soft Drinks,placed,1,2
110226,Cooler,Soft Drinks,placed,1,1
101626,Cooler,Water,placed,1,"1,5"
104800,Cooler,Soft Drinks,placed,1,1
101884,Cooler,Soft Drinks,placed,1,"1,5"
109240,Cooler,Soft Drinks,placed,1,1
111146,Cooler,Water,placed,1,1
111010,Cooler,Water,placed,2,2
111010,Cooler,Soft Drinks,placed,1,"0,3"
111010,Fountain,Soft Drinks,placed,7,0
102106,Cooler,Soft Drinks,placed,2,4
107207,Cooler,Soft Drinks,placed,1,2
107207,Cooler,Juice,placed,1,1
104617,Cooler,Soft Drinks,placed,1,2
100700,Cooler,Water,placed,1,"1,5"
100700,Cooler,Soft Drinks,placed,2,3
100700,Cooler,Energy,placed,1,"0,7"
103167,Cooler,Water,placed,1,"1,5"
103167,Cooler,Soft Drinks,placed,1,1
103037,Cooler,Soft Drinks,placed,1,2
101513,Cooler,Soft Drinks,placed,1,1
103092,Cooler,Soft Drinks,placed,1,1
102403,Cooler,Water,placed,1,"1,5"
102403,Cooler,Soft Drinks,placed,1,"1,5"
102403,Cooler,Energy,placed,1,"0,7"
103275,Cooler,Water,placed,1,1
103275,Cooler,Soft Drinks,placed,1,2
109903,Cooler,Soft Drinks,placed,1,2
102404,Cooler,Soft Drinks,placed,1,2
103195,Cooler,Soft Drinks,placed,1,1
110804,Cooler,Soft Drinks,placed,1,1
110804,Cooler,Energy,placed,1,"0,7"
110804,Dispenser,Water,placed,2,0
102440,Cooler,Soft Drinks,placed,2,3
102440,Cooler,Energy,placed,1,"0,7"
109893,Cooler,Soft Drinks,placed,1,2
104351,Cooler,Soft Drinks,placed,1,1
111144,Cooler,Soft Drinks,placed,7,"6,4"
111144,Cooler,Energy,placed,1,"0,7"
111144,Fountain,Soft Drinks,placed,22,0
111428,Cooler,Soft Drinks,placed,2,3
100371,Cooler,Soft Drinks,placed,1,2
110236,Fountain,Soft Drinks,placed,1,0
111226,Cooler,Soft Drinks,placed,6,"1,8"
111226,Cooler,Juice,placed,1,"0,3"
111226,Fountain,Soft Drinks,placed,3,0
111226,Dispenser,Water,placed,3,0
109027,Cooler,Soft Drinks,placed,1,1
111140,Cooler,Water,placed,3,3
111140,Cooler,Soft Drinks,placed,1,"0,7"
111140,Cooler,Soft Drinks,placed,6,"3,6"
111140,Cooler,Juice,placed,1,1
111140,Fountain,Soft Drinks,placed,7,0
107344,Cooler,Water,placed,1,1
104558,Coffee,Coffee ,placed,1,0
104558,Cooler,Soft Drinks,placed,3,4
104558,Cooler,Juice,placed,2,2
109013,Cooler,Water,placed,1,1
111157,Cooler,Soft Drinks,placed,3,4
111157,Fountain,Soft Drinks,placed,7,0
104658,Cooler,Soft Drinks,placed,1,2
101711,Cooler,Soft Drinks,placed,1,"1,5"
105735,Cooler,Soft Drinks,placed,1,2
106567,Cooler,Soft Drinks,placed,1,"0,7"
100351,Cooler,Soft Drinks,placed,1,1
101062,Cooler,Water,placed,1,1
100032,Cooler,Soft Drinks,placed,1,1
107265,Cooler,Water,placed,1,"1,5"
107265,Cooler,Soft Drinks,placed,1,"1,5"
106464,Cooler,Energy,placed,1,"0,7"
105568,Cooler,Soft Drinks,placed,1,"0,7"
100826,Cooler,Soft Drinks,placed,1,1
109026,Cooler,Soft Drinks,placed,3,"2,3"
109026,Cooler,Juice,placed,2,2
109026,Cooler,Energy,placed,1,"0,3"
109026,Dispenser,Water,placed,1,0
109263,Cooler,Soft Drinks,placed,2,2
109263,Cooler,Juice,placed,1,1
109760,Cooler,Juice,placed,1,1
100747,Cooler,Water,placed,1,2
100747,Cooler,Soft Drinks,placed,1,1
106629,Cooler,Water,placed,2,3
106629,Cooler,Soft Drinks,placed,1,2
106629,Cooler,Energy,placed,1,"0,7"
109301,Cooler,Juice,placed,1,1
101697,Cooler,Soft Drinks,placed,2,2
101109,Cooler,Soft Drinks,placed,2,2
100005,Cooler,Water,placed,2,2
100005,Cooler,Soft Drinks,placed,3,4
100005,Cooler,Energy,placed,2,"1,4"
103163,Cooler,Water,placed,1,"1,5"
103163,Cooler,Soft Drinks,placed,1,2
103163,Cooler,Energy,placed,1,"0,7"
103163,Cooler,Energy,placed,1,1
107254,Cooler,Soft Drinks,placed,1,"1,5"
107010,Cooler,Soft Drinks,placed,1,1
101135,Cooler,Water,placed,1,1
101135,Cooler,Soft Drinks,placed,1,2
104515,Cooler,Water,placed,2,2
103220,Cooler,Water,placed,1,2
103220,Cooler,Soft Drinks,placed,1,2
103220,Cooler,Energy,placed,1,"0,7"
107359,Cooler,Water,placed,3,3
107359,Cooler,Soft Drinks,placed,2,3
100845,Cooler,Water,placed,1,1
100845,Cooler,Soft Drinks,placed,1,2
109319,Cooler,Soft Drinks,placed,1,"1,5"
109319,Cooler,Energy,placed,1,"0,7"
106350,Cooler,Soft Drinks,placed,2,2
101995,Cooler,Water,placed,1,1
101995,Cooler,Soft Drinks,placed,1,1
110184,Cooler,Soft Drinks,placed,1,"1,5"
106351,Cooler,Soft Drinks,placed,1,1
109872,Cooler,Water,placed,2,2
109872,Dispenser,Water,placed,1,0
105734,Cooler,Soft Drinks,placed,2,"1,7"
105007,Cooler,Water,placed,1,1
111167,Cooler,Soft Drinks,placed,4,"3,7"
111167,Fountain,Soft Drinks,placed,1,0
104984,Cooler,Soft Drinks,placed,1,1
104828,Cooler,Soft Drinks,placed,2,3
104853,Cooler,Soft Drinks,placed,1,"1,5"
106014,Cooler,Soft Drinks,placed,1,1
103048,Cooler,Soft Drinks,placed,1,2
101213,Cooler,Juice,placed,1,1
106388,Cooler,Soft Drinks,placed,1,1
101455,Cooler,Soft Drinks,placed,1,"1,5"
106199,Cooler,Soft Drinks,placed,1,1
106199,Dispenser,Water,placed,1,0
101533,Cooler,Soft Drinks,placed,1,"1,5"
101090,Cooler,Water,placed,1,2
101091,Cooler,Soft Drinks,placed,1,2
101091,Cooler,Energy,placed,1,"0,7"
101539,Cooler,Soft Drinks,placed,1,2
101529,Cooler,Water,placed,2,"2,5"
101529,Cooler,Soft Drinks,placed,1,"1,5"
101529,Cooler,Energy,placed,1,"0,7"
101528,Cooler,Water,placed,1,1
101528,Cooler,Soft Drinks,placed,1,2
101528,Cooler,Energy,placed,2,"1,4"
101526,Cooler,Soft Drinks,placed,2,"2,5"
101470,Cooler,Water,placed,1,1
101470,Cooler,Soft Drinks,placed,1,2
108958,Cooler,Soft Drinks,placed,1,1
106896,Cooler,Water,placed,1,"1,5"
103076,Cooler,Soft Drinks,placed,1,2
104357,Cooler,Water,placed,1,2
102693,Cooler,Water,placed,1,"1,5"
102693,Cooler,Soft Drinks,placed,1,1
112108,Cooler,Soft Drinks,placed,1,1
101683,Cooler,Water,placed,1,1
101683,Cooler,Soft Drinks,placed,1,1
103104,Cooler,Water,placed,1,"1,5"
102441,Cooler,Soft Drinks,placed,1,2
102402,Cooler,Water,placed,2,"2,5"
102402,Cooler,Soft Drinks,placed,1,2
102402,Cooler,Energy,placed,1,"0,7"
102748,Cooler,Water,placed,1,"1,5"
102748,Cooler,Soft Drinks,placed,1,1
102748,Cooler,Energy,placed,1,"0,7"
102443,Cooler,Juice,placed,1,1
102401,Cooler,Water,placed,1,1
102401,Cooler,Soft Drinks,placed,1,"1,5"
101226,Cooler,Soft Drinks,placed,1,"0,7"
103102,Cooler,Soft Drinks,placed,1,"0,7"
103102,Cooler,Soft Drinks,placed,1,1
103124,Cooler,Soft Drinks,placed,1,1
104687,Cooler,Soft Drinks,placed,2,"2,5"
104687,Cooler,Energy,placed,2,1
108105,Cooler,Soft Drinks,placed,2,2
108945,Cooler,Water,placed,1,1
108945,Cooler,Soft Drinks,placed,1,1
108945,Cooler,Juice,placed,1,1
102444,Cooler,Soft Drinks,placed,2,4
102444,Cooler,Juice,placed,1,1
104854,Cooler,Soft Drinks,placed,1,1
104677,Cooler,Water,placed,1,"1,5"
104677,Cooler,Soft Drinks,placed,2,3
104677,Cooler,Energy,placed,1,"0,7"
111207,Cooler,Soft Drinks,placed,6,"2,5"
100643,Cooler,Soft Drinks,placed,1,1
101534,Cooler,Soft Drinks,placed,1,2
101875,Cooler,Soft Drinks,placed,1,1
101126,Cooler,Water,placed,1,1
101126,Cooler,Soft Drinks,placed,1,2
104769,Cooler,Soft Drinks,placed,1,1
102571,Cooler,Soft Drinks,placed,1,1
102982,Cooler,Soft Drinks,placed,1,1
103273,Cooler,Water,placed,1,"1,5"
103273,Cooler,Soft Drinks,placed,1,2
103273,Cooler,Energy,placed,1,"0,7"
103129,Cooler,Water,placed,1,1
102400,Cooler,Water,placed,1,1
102400,Cooler,Soft Drinks,placed,1,"1,5"
111430,Cooler,Water,placed,1,1
111430,Cooler,Soft Drinks,placed,4,"5,3"
111430,Dispenser,Water,placed,1,0
103170,Cooler,Soft Drinks,placed,1,1
109351,Cooler,Soft Drinks,placed,1,1
101536,Cooler,Water,placed,1,2
101536,Cooler,Soft Drinks,placed,1,2
102399,Cooler,Water,placed,1,"1,5"
102399,Cooler,Soft Drinks,placed,1,2
102984,Cooler,Soft Drinks,placed,1,1
101751,Cooler,Soft Drinks,placed,1,2
101639,Cooler,Soft Drinks,placed,1,1
104785,Cooler,Soft Drinks,placed,1,1
103082,Cooler,Water,placed,1,1
103082,Cooler,Soft Drinks,placed,3,"4,5"
103017,Cooler,Soft Drinks,placed,1,1
102437,Cooler,Water,placed,1,"1,5"
102437,Cooler,Energy,placed,1,"0,7"
102437,Cooler,Energy,placed,1,1
103125,Cooler,Soft Drinks,placed,1,1
104366,Cooler,Soft Drinks,placed,1,1
101292,Coffee,Coffee ,placed,2,0
101292,Cooler,Water,placed,1,1
101292,Cooler,Soft Drinks,placed,1,1
102970,Cooler,Soft Drinks,placed,1,2
104765,Cooler,Water,placed,1,1
104765,Cooler,Soft Drinks,placed,1,2
104765,Cooler,Energy,placed,1,"0,7"
101807,Cooler,Juice,placed,1,1
107386,Cooler,Soft Drinks,placed,1,2
104324,Cooler,Water,placed,1,1
104324,Cooler,Soft Drinks,placed,2,"2,5"
104324,Cooler,Energy,placed,1,"0,7"
108107,Cooler,Water,placed,1,"1,5"
102680,Cooler,Soft Drinks,placed,1,"1,5"
105572,Cooler,Water,placed,1,1
105572,Cooler,Soft Drinks,placed,5,5
105572,Cooler,Juice,placed,1,1
111437,Cooler,Energy,placed,1,"0,3"
109902,Cooler,Soft Drinks,placed,1,1
108111,Cooler,Soft Drinks,placed,2,2
108111,Dispenser,Water,placed,1,0
110998,Cooler,Soft Drinks,placed,3,"2,3"
110998,Fountain,Soft Drinks,placed,1,0
109750,Cooler,Water,placed,4,4
109750,Cooler,Soft Drinks,placed,1,1
103062,Cooler,Soft Drinks,placed,1,1
100334,Cooler,Soft Drinks,placed,1,"1,5"
106383,Cooler,Soft Drinks,placed,2,"1,3"
106383,Cooler,Juice,placed,1,1
106383,Cooler,Energy,placed,1,"0,3"
106752,Cooler,Soft Drinks,placed,3,3
106752,Cooler,Juice,placed,1,"0,3"
106752,Cooler,Energy,placed,2,"0,6"
106752,Dispenser,Water,placed,1,0
104819,Cooler,Soft Drinks,placed,1,1
104819,Cooler,Soft Drinks,placed,5,"2,2"
104819,Cooler,Juice,placed,3,"1,6"
104819,Cooler,Energy,placed,2,"0,6"
111004,Fountain,Soft Drinks,placed,1,0
101804,Cooler,Water,placed,2,3
101804,Cooler,Energy,placed,1,"0,7"
106518,Cooler,Soft Drinks,placed,1,1
104539,Cooler,Soft Drinks,placed,2,2
109269,Cooler,Water,placed,1,1
109269,Cooler,Soft Drinks,placed,1,1
101805,Cooler,Water,placed,1,1
101805,Cooler,Soft Drinks,placed,1,2
108889,Cooler,Water,placed,3,3
108889,Cooler,Soft Drinks,placed,1,1
108113,Cooler,Soft Drinks,placed,1,"1,5"
106217,Cooler,Water,placed,1,1
107255,Cooler,Soft Drinks,placed,2,"2,5"
111055,Cooler,Soft Drinks,placed,1,1
111055,Fountain,Soft Drinks,placed,5,0
105009,Cooler,Soft Drinks,placed,1,1
104999,Cooler,Water,placed,2,2
104999,Cooler,Energy,placed,1,"0,7"
111049,Cooler,Soft Drinks,placed,9,"8,3"
111049,Cooler,Juice,placed,1,"0,3"
111049,Fountain,Soft Drinks,placed,5,0
108081,Cooler,Soft Drinks,placed,2,"1,7"
106349,Cooler,Water,placed,1,1
106349,Cooler,Soft Drinks,placed,4,"3,7"
109775,Cooler,Soft Drinks,placed,1,"1,5"
107410,Cooler,Soft Drinks,placed,1,1
100353,Cooler,Soft Drinks,placed,1,1
103766,Cooler,Soft Drinks,placed,1,1
101850,Cooler,Soft Drinks,placed,1,1
100041,Cooler,Soft Drinks,placed,1,1
111217,Cooler,Water,placed,2,2
111217,Cooler,Soft Drinks,placed,7,"5,6"
111217,Cooler,Juice,placed,3,3
106402,Cooler,Water,placed,2,2
106402,Cooler,Soft Drinks,placed,1,1
106402,Dispenser,Water,placed,1,0
101822,Cooler,Soft Drinks,placed,1,1
108902,Cooler,Soft Drinks,placed,1,1
109307,Cooler,Water,placed,6,7
109307,Cooler,Soft Drinks,placed,6,"6,5"
108089,Cooler,Soft Drinks,placed,4,5
108089,Cooler,Juice,placed,1,1
108897,Cooler,Water,placed,1,1
108897,Cooler,Soft Drinks,placed,2,"1,3"
108897,Cooler,Juice,placed,1,1
106933,Cooler,Water,placed,1,2
109798,Cooler,Soft Drinks,placed,1,1
103237,Cooler,Juice,placed,1,"0,7"
111438,Cooler,Water,placed,2,2
111438,Cooler,Soft Drinks,placed,2,"2,7"
111438,Cooler,Energy,placed,1,"0,7"
106635,Cooler,Soft Drinks,placed,2,3
104619,Cooler,Soft Drinks,placed,1,2
100670,Cooler,Soft Drinks,placed,1,1
104620,Cooler,Soft Drinks,placed,1,1
101172,Cooler,Soft Drinks,placed,1,1
102682,Cooler,Water,placed,1,1
102682,Cooler,Soft Drinks,placed,1,"1,5"
107262,Cooler,Soft Drinks,placed,1,2
102683,Cooler,Soft Drinks,placed,1,1
104621,Cooler,Soft Drinks,placed,1,2
104763,Cooler,Water,placed,1,1
104763,Cooler,Soft Drinks,placed,1,2
104763,Cooler,Energy,placed,1,"0,7"
104622,Cooler,Soft Drinks,placed,2,"2,5"
