Calendar day,Customer,BGN,CS
3.1.2025,103420,"16,68",6
3.1.2025,103464,"11,12",4
3.1.2025,108069,"22,23",8
3.1.2025,103950,"30,57",11
3.1.2025,110741,"30,57",11
3.1.2025,103951,"47,25",17
3.1.2025,103401,"2,78",1
3.1.2025,103781,"8,34",3
3.1.2025,103914,"8,34",3
3.1.2025,101281,"23,62","8,5"
3.1.2025,105551,"8,34",3
3.1.2025,108330,"22,23",8
3.1.2025,100847,"2,78",1
3.1.2025,104213,"11,12",4
3.1.2025,106694,"65,31","23,5"
3.1.2025,100836,"19,45",7
3.1.2025,104200,"11,12",4
3.1.2025,106355,"5,56",2
3.1.2025,103462,"5,56",2
3.1.2025,106552,"22,23",8
3.1.2025,106688,"166,76",60
3.1.2025,105914,"69,48",25
3.1.2025,104107,"19,45",7
3.1.2025,100795,"11,12",4
3.1.2025,100794,"10,19","3,666"
3.1.2025,104099,"13,9",5
3.1.2025,103968,"147,3",53
3.1.2025,108460,"16,68",6
3.1.2025,103881,"23,62","8,5"
3.1.2025,108470,"5,56",2
3.1.2025,103470,"80,6",29
3.1.2025,103547,"8,34",3
3.1.2025,103648,"122,29",44
3.1.2025,105939,"2,78",1
3.1.2025,106718,"27,79",10
3.1.2025,111969,"5,56",2
3.1.2025,110104,"33,35",12
3.1.2025,103761,"247,36",89
3.1.2025,100916,"11,12",4
3.1.2025,101410,"5,56",2
3.1.2025,111505,"25,01",9
3.1.2025,107697,"8,34",3
3.1.2025,104020,"33,35",12
3.1.2025,110878,"55,59",20
3.1.2025,103409,"8,34",3
3.1.2025,107682,"2,78",1
3.1.2025,104129,"200,11",72
3.1.2025,104309,"11,12",4
3.1.2025,106682,"22,23",8
3.1.2025,104967,"8,34",3
3.1.2025,104550,"13,9",5
3.1.2025,106717,"72,26",26
3.1.2025,109983,"22,23",8
3.1.2025,109996,"61,14",22
3.1.2025,106713,"8,34",3
3.1.2025,109994,"16,68",6
3.1.2025,100892,"2,78",1
3.1.2025,104964,"11,12",4
3.1.2025,108607,"8,34",3
3.1.2025,108498,"11,12",4
3.1.2025,105631,"55,59",20
3.1.2025,104049,"47,25",17
3.1.2025,100210,"8,34",3
3.1.2025,107619,"2,78",1
3.1.2025,104068,"5,56",2
3.1.2025,110699,"25,01",9
3.1.2025,104069,"50,03",18
3.1.2025,103651,"5,56",2
3.1.2025,104054,"5,56",2
3.1.2025,103760,"5,56",2
3.1.2025,103754,"16,68",6
3.1.2025,110808,"16,68",6
3.1.2025,111884,"11,12",4
3.1.2025,105924,"44,47",16
3.1.2025,106489,"5,56",2
3.1.2025,100920,"8,34",3
3.1.2025,103601,"27,79",10
3.1.2025,105129,"11,12",4
3.1.2025,104119,"2,78",1
3.1.2025,102310,"38,91",14
3.1.2025,108110,"2,78",1
3.1.2025,104035,"11,12",4
3.1.2025,104113,"13,9",5
3.1.2025,105516,"5,56",2
3.1.2025,104071,"11,12",4
3.1.2025,108043,"52,81",19
3.1.2025,104218,"16,68",6
3.1.2025,107821,"8,34",3
3.1.2025,109842,"13,9",5
3.1.2025,108447,"22,23",8
3.1.2025,102151,"13,9",5
3.1.2025,100800,"19,45",7
3.1.2025,103431,"11,12",4
3.1.2025,103554,"33,35",12
3.1.2025,103971,"27,79",10
3.1.2025,103591,"5,56",2
3.1.2025,106691,"2,78",1
3.1.2025,104131,"5,56",2
3.1.2025,101352,"13,9",5
3.1.2025,106308,"25,01",9
3.1.2025,103379,"5,56",2
3.1.2025,103555,"5,56",2
3.1.2025,105342,"8,34",3
3.1.2025,104242,"61,14",22
3.1.2025,104065,"19,45",7
3.1.2025,110694,"30,57",11
3.1.2025,107700,"38,91",14
3.1.2025,102314,"2,78",1
3.1.2025,105343,"25,01",9
3.1.2025,108462,"11,12",4
3.1.2025,103972,"36,13",13
3.1.2025,104042,"16,68",6
3.1.2025,103557,"30,57",11
3.1.2025,108181,"11,12",4
3.1.2025,108177,"19,45",7
3.1.2025,104244,"5,56",2
3.1.2025,104389,"1,39","0,5"
3.1.2025,100188,"27,79",10
3.1.2025,103429,"13,9",5
3.1.2025,108183,"33,35",12
3.1.2025,105339,"5,56",2
3.1.2025,104808,"4,63","1,666"
3.1.2025,101370,"8,34",3
3.1.2025,103566,"11,12",4
3.1.2025,106169,"13,9",5
3.1.2025,110874,"13,9",5
3.1.2025,108168,"83,38",30
3.1.2025,104031,"8,34",3
3.1.2025,105523,"2,78",1
3.1.2025,112045,"83,38",30
3.1.2025,101366,"27,79",10
3.1.2025,107227,"91,72",33
3.1.2025,108403,"27,79",10
3.1.2025,103400,"2,78",1
3.1.2025,104432,"5,56",2
3.1.2025,105405,"4,17","1,5"
3.1.2025,100182,"2,78",1
3.1.2025,103975,"19,45",7
3.1.2025,103976,"30,57",11
3.1.2025,106721,"83,38",30
3.1.2025,104149,"55,59",20
3.1.2025,110697,"36,13",13
3.1.2025,109331,"5,56",2
3.1.2025,103414,"13,9",5
3.1.2025,103382,"13,9",5
3.1.2025,100774,"4,17","1,5"
3.1.2025,103672,"58,36",21
3.1.2025,106687,"11,12",4
3.1.2025,100770,"80,6",29
3.1.2025,107082,"5,56",2
3.1.2025,100451,"59,29","21,333"
3.1.2025,105227,"30,57",11
3.1.2025,111697,"2,78",1
3.1.2025,103793,"25,01",9
3.1.2025,103380,"19,45",7
3.1.2025,103553,"8,34",3
3.1.2025,109544,"19,45",7
3.1.2025,103469,"61,14",22
3.1.2025,103471,"8,34",3
3.1.2025,104237,"2,78",1
3.1.2025,101275,"19,45",7
3.1.2025,103475,"52,81",19
3.1.2025,103474,"16,68",6
3.1.2025,103454,"27,79",10
3.1.2025,100064,"6,48","2,333"
3.1.2025,104036,"1,39","0,5"
3.1.2025,103498,"11,12",4
3.1.2025,101023,"27,79",10
3.1.2025,107412,"25,01",9
3.1.2025,107912,"5,56",2
3.1.2025,109787,"8,34",3
3.1.2025,103514,"59,75","21,5"
3.1.2025,100777,"5,56",2
3.1.2025,111989,"8,34",3
3.1.2025,102198,"11,12",4
3.1.2025,107899,"41,69",15
3.1.2025,105400,"13,9",5
3.1.2025,103978,"6,95","2,5"
3.1.2025,100866,"30,57",11
3.1.2025,102187,"19,45",7
3.1.2025,104241,"38,91",14
3.1.2025,105221,"11,12",4
3.1.2025,104183,"16,68",6
3.1.2025,108166,"2,78",1
3.1.2025,105529,"11,12",4
3.1.2025,112089,"180,65",65
3.1.2025,102218,"43,08","15,5"
3.1.2025,100509,"5,56",2
3.1.2025,104117,"27,79",10
3.1.2025,105390,"11,12",4
3.1.2025,100909,"13,9",5
3.1.2025,100776,"36,13",13
3.1.2025,104267,"2,78",1
3.1.2025,102249,"16,68",6
3.1.2025,106605,"13,9",5
3.1.2025,104174,"38,91",14
3.1.2025,103924,"2,78",1
3.1.2025,105895,"27,79",10
3.1.2025,101238,"72,26",26
3.1.2025,104928,"18,07","6,5"
3.1.2025,106720,"16,68",6
3.1.2025,111503,"16,68",6
3.1.2025,105253,"5,56",2
3.1.2025,105382,"13,9",5
3.1.2025,104951,"5,56",2
3.1.2025,107751,"2,78",1
3.1.2025,109210,"11,12",4
3.1.2025,105255,"5,56",2
3.1.2025,101348,"11,12",4
3.1.2025,103974,"5,56",2
3.1.2025,103696,"2,78",1
3.1.2025,111540,"27,79",10
3.1.2025,100160,"4,17","1,5"
3.1.2025,104896,"9,73","3,5"
3.1.2025,107668,"5,56",2
3.1.2025,104249,"19,45",7
3.1.2025,103569,"16,68",6
3.1.2025,103919,"11,12",4
3.1.2025,108552,"8,34",3
3.1.2025,108171,"22,23",8
3.1.2025,103910,"125,07",45
3.1.2025,106336,"8,12","2,92"
3.1.2025,102251,"2,78",1
3.1.2025,103952,"22,23",8
3.1.2025,110322,"5,56",2
3.1.2025,104220,"30,57",11
3.1.2025,111199,"5,56",2
3.1.2025,103567,"8,34",3
3.1.2025,106562,"52,81",19
3.1.2025,103575,"22,23",8
3.1.2025,104247,"13,9",5
3.1.2025,100177,"27,79",10
3.1.2025,100173,"6,95","2,5"
3.1.2025,103964,"27,79",10
3.1.2025,102880,"25,01",9
3.1.2025,103023,"11,12",4
3.1.2025,103937,"11,12",4
3.1.2025,102545,"11,12",4
3.1.2025,104246,"108,39",39
3.1.2025,102096,"8,34",3
3.1.2025,104306,"8,34",3
3.1.2025,101693,"16,68",6
3.1.2025,101702,"33,35",12
3.1.2025,101703,"27,79",10
3.1.2025,103375,"25,01",9
3.1.2025,103922,"5,56",2
3.1.2025,104245,"61,14",22
3.1.2025,104284,"58,36",21
3.1.2025,104286,"19,45",7
3.1.2025,104288,"8,34",3
3.1.2025,104234,"33,35",12
3.1.2025,101516,"25,01",9
3.1.2025,104385,"333,51",120
3.1.2025,104243,"16,68",6
3.1.2025,103294,"5,56",2
3.1.2025,104173,"2,78",1
3.1.2025,104172,"13,9",5
3.1.2025,103131,"2,78",1
3.1.2025,101825,"11,12",4
3.1.2025,102542,"5,56",2
3.1.2025,102549,"2,78",1
3.1.2025,102544,"2,78",1
3.1.2025,101927,"19,45",7
3.1.2025,103398,"2,78",1
3.1.2025,104782,"11,12",4
3.1.2025,103966,"11,12",4
3.1.2025,104217,"5,56",2
3.1.2025,105416,"38,91",14
3.1.2025,109564,"36,13",13
3.1.2025,109909,"16,68",6
3.1.2025,100204,"22,23",8
3.1.2025,104265,"19,45",7
3.1.2025,104293,"5,56",2
3.1.2025,103114,"8,34",3
3.1.2025,104005,"2,78","0,999"
3.1.2025,101420,"2,78",1
3.1.2025,102058,"8,34",3
3.1.2025,103809,"52,81",19
3.1.2025,100370,"5,56",2
3.1.2025,107107,"11,12",4
3.1.2025,100391,"8,34",3
3.1.2025,102905,"72,26",26
3.1.2025,101706,"20,84","7,5"
3.1.2025,106338,"86,16","31,001"
3.1.2025,101431,"8,34",3
3.1.2025,101687,"5,56",2
3.1.2025,104479,"41,69",15
3.1.2025,100332,"5,56",2
3.1.2025,102044,"5,56",2
3.1.2025,102084,"11,12",4
3.1.2025,104003,"13,9",5
3.1.2025,102881,"27,79",10
3.1.2025,102932,"36,13",13
3.1.2025,103863,"8,34",3
3.1.2025,106234,"63,92",23
3.1.2025,103963,"5,56",2
3.1.2025,104380,"2,78",1
3.1.2025,106210,"5,56",2
3.1.2025,103345,"5,56",2
3.1.2025,102335,"2,78",1
3.1.2025,104400,"55,59",20
3.1.2025,104283,"41,69",15
3.1.2025,103404,"33,35",12
3.1.2025,108376,"8,34",3
3.1.2025,103873,"19,45",7
3.1.2025,107656,"2,78",1
3.1.2025,100223,"25,01",9
3.1.2025,104000,"16,68",6
3.1.2025,103618,"16,68",6
3.1.2025,105509,"5,56",2
3.1.2025,103386,"2,78",1
3.1.2025,103999,"33,35",12
3.1.2025,106724,"11,81","4,25"
3.1.2025,106177,"8,34",3
3.1.2025,103997,"8,34",3
3.1.2025,104271,"38,91",14
3.1.2025,108167,"27,79",10
3.1.2025,103513,"5,56",2
3.1.2025,101417,"8,34",3
3.1.2025,104154,"19,45",7
3.1.2025,101543,"11,12",4
3.1.2025,103624,"11,12",4
3.1.2025,103346,"11,12",4
3.1.2025,103989,"44,47",16
3.1.2025,102933,"5,56",2
3.1.2025,103369,"2,78",1
3.1.2025,100122,"6,95","2,5"
3.1.2025,102871,"16,68",6
3.1.2025,101510,"11,12",4
3.1.2025,102464,"12,51","4,5"
3.1.2025,100365,"25,01",9
3.1.2025,102465,"30,57","10,999"
3.1.2025,103996,"2,78",1
3.1.2025,101588,"5,56",2
3.1.2025,106668,"111,17",40
3.1.2025,102466,"19,45",7
3.1.2025,106715,"13,9",5
3.1.2025,100656,"4,17","1,5"
3.1.2025,101509,"19,45",7
3.1.2025,101017,"8,34",3
3.1.2025,100717,"33,35",12
3.1.2025,102843,"13,9",5
3.1.2025,101587,"2,78",1
3.1.2025,101421,"8,34",3
3.1.2025,102860,"5,56",2
3.1.2025,100661,"19,45",7
3.1.2025,102861,"50,03",18
3.1.2025,103362,"19,45",7
3.1.2025,102067,"8,34",3
3.1.2025,104382,"11,81","4,25"
3.1.2025,102558,"0,93","0,334"
3.1.2025,101545,"11,12",4
3.1.2025,107134,"2,78",1
3.1.2025,105729,"11,12",4
3.1.2025,101725,"33,35",12
3.1.2025,102070,"2,94","1,059"
3.1.2025,103165,"2,78",1
3.1.2025,104163,"2,78",1
3.1.2025,102632,"44,47",16
3.1.2025,107013,"8,34",3
3.1.2025,107171,"44,47",16
3.1.2025,102882,"22,23",8
3.1.2025,102925,"2,78",1
3.1.2025,102899,"2,78",1
3.1.2025,101570,"2,78",1
3.1.2025,104454,"19,45",7
3.1.2025,107245,"25,01",9
3.1.2025,100565,"33,35",12
3.1.2025,110742,"16,68",6
3.1.2025,101661,"8,34",3
3.1.2025,102206,"41,69",15
3.1.2025,100970,"2,78",1
3.1.2025,102904,"8,34",3
3.1.2025,103801,"5,56","1,999"
3.1.2025,103083,"12,51","4,5"
3.1.2025,106229,"38,91",14
3.1.2025,111918,"25,01",9
3.1.2025,104157,"33,35",12
3.1.2025,102468,"5,56",2
3.1.2025,107299,"16,68",6
3.1.2025,102981,"2,78",1
3.1.2025,102878,"2,78",1
3.1.2025,101185,"22,23",8
3.1.2025,111934,"22,23",8
3.1.2025,106236,"47,25",17
3.1.2025,100822,"33,35",12
3.1.2025,106702,"38,91",14
3.1.2025,106325,"30,57",11
3.1.2025,101663,"43,08","15,5"
3.1.2025,102936,"5,56",2
3.1.2025,100818,"5,56",2
3.1.2025,102472,"33,35",12
3.1.2025,100699,"11,12",4
3.1.2025,103866,"52,81",19
3.1.2025,103987,"16,68",6
3.1.2025,103214,"22,23",8
3.1.2025,102900,"5,56",2
3.1.2025,103827,"19,45",7
3.1.2025,100317,"25,01",9
3.1.2025,103056,"16,68",6
3.1.2025,101122,"14,59","5,251"
3.1.2025,104150,"41,69",15
3.1.2025,102346,"2,78",1
3.1.2025,101397,"8,34",3
3.1.2025,104044,"22,23",8
3.1.2025,104144,"16,68",6
3.1.2025,101596,"2,78",1
3.1.2025,103215,"11,12",4
3.1.2025,106200,"2,78",1
3.1.2025,103909,"30,57",11
3.1.2025,107235,"22,23",8
3.1.2025,104337,"2,78",1
3.1.2025,102325,"564,66","203,167"
3.1.2025,102490,"13,9",5
3.1.2025,112093,"132,94","47,833"
3.1.2025,102386,"11,12",4
3.1.2025,101402,"5,56",2
3.1.2025,101392,"2,78",1
3.1.2025,103378,"27,79",10
3.1.2025,100264,"44,47",16
3.1.2025,111957,"66,7",24
3.1.2025,112042,"141,74",51
3.1.2025,103504,"25,01",9
3.1.2025,106665,"102,83",37
3.1.2025,102383,"2,78",1
3.1.2025,111927,"8,34",3
3.1.2025,100124,"16,68",6
3.1.2025,103261,"11,12",4
3.1.2025,104032,"11,12",4
3.1.2025,101962,"11,12",4
3.1.2025,100690,"16,68",6
3.1.2025,111956,"32,43","11,667"
3.1.2025,104443,"26,4","9,5"
3.1.2025,102152,"11,12",4
3.1.2025,102352,"11,12",4
3.1.2025,100834,"2,78",1
3.1.2025,101691,"13,9",5
3.1.2025,101506,"5,56",2
3.1.2025,101692,"2,78",1
3.1.2025,101525,"13,9",5
3.1.2025,101406,"4,64","1,668"
3.1.2025,102036,"44,47",16
3.1.2025,102037,"19,45",7
3.1.2025,103035,"257,78","92,75"
3.1.2025,101261,"8,34",3
3.1.2025,106206,"2,78",1
3.1.2025,101274,"16,68",6
3.1.2025,101776,"2,78",1
3.1.2025,103316,"2,78",1
3.1.2025,103136,"8,34",3
3.1.2025,100741,"11,12",4
3.1.2025,100327,"8,34",3
3.1.2025,103730,"11,12",4
3.1.2025,103637,"11,12",4
3.1.2025,103626,"0,93","0,333"
3.1.2025,107244,"27,79",10
3.1.2025,103050,"-2,78",-1
3.1.2025,102257,"2,78",1
3.1.2025,103630,"5,56",2
3.1.2025,103018,"47,25",17
3.1.2025,101442,"5,56",2
3.1.2025,103318,"8,34",3
3.1.2025,103917,"38,91",14
3.1.2025,103419,"2,78",1
3.1.2025,102473,"50,03",18
3.1.2025,102179,"8,34",3
3.1.2025,103653,"2,78",1
3.1.2025,100633,"18,07","6,5"
3.1.2025,104442,"2,78",1
3.1.2025,100842,"5,56",2
3.1.2025,100450,"30,57",11
3.1.2025,107060,"2,78",1
3.1.2025,102240,"77,82",28
3.1.2025,103948,"27,79",10
3.1.2025,100751,"16,68",6
3.1.2025,100412,"2,78",1
3.1.2025,103320,"36,13",13
3.1.2025,105211,"5,56",2
3.1.2025,103402,"19,45",7
3.1.2025,103282,"8,34",3
3.1.2025,102604,"63,92",23
3.1.2025,100012,"2,78",1
3.1.2025,105933,"25,01",9
3.1.2025,102520,"2,78",1
3.1.2025,101657,"2,78",1
3.1.2025,102866,"38,91",14
3.1.2025,101656,"8,34",3
3.1.2025,106581,"2,78",1
3.1.2025,101612,"16,68",6
3.1.2025,106706,"5,56",2
3.1.2025,107002,"8,34",3
3.1.2025,103499,"5,56",2
3.1.2025,103511,"13,9",5
3.1.2025,102012,"14,82","5,334"
3.1.2025,103405,"16,68",6
3.1.2025,100205,"61,14",22
3.1.2025,104445,"8,34",3
3.1.2025,103449,"36,13",13
3.1.2025,102529,"22,23",8
3.1.2025,101944,"22,23",8
3.1.2025,104305,"2,78",1
3.1.2025,102803,"5,56",2
3.1.2025,102142,"5,56",2
3.1.2025,106252,"5,56",2
3.1.2025,100163,"5,56",2
3.1.2025,102038,"19,45",7
3.1.2025,102730,"5,56",2
3.1.2025,103725,"8,34",3
3.1.2025,103065,"8,34",3
3.1.2025,107267,"5,56",2
3.1.2025,104910,"5,56",2
3.1.2025,103289,"5,56",2
3.1.2025,103305,"2,78",1
3.1.2025,102273,"8,34",3
3.1.2025,100635,"59,75","21,5"
3.1.2025,103322,"13,9",5
3.1.2025,101159,"41,69",15
3.1.2025,103505,"8,34",3
3.1.2025,104319,"8,34",3
3.1.2025,101427,"16,68",6
3.1.2025,101245,"47,25",17
3.1.2025,103878,"16,68",6
3.1.2025,102068,"16,68",6
3.1.2025,103962,"44,47",16
3.1.2025,100310,"8,34",3
3.1.2025,101981,"29,65","10,667"
3.1.2025,106708,"27,79",10
3.1.2025,103068,"8,34",3
3.1.2025,104450,"2,78",1
3.1.2025,100662,"13,9",5
3.1.2025,100940,"12,51","4,5"
3.1.2025,102806,"16,68",6
3.1.2025,102508,"2,78",1
3.1.2025,107103,"22,23",8
3.1.2025,100374,"19,45",7
3.1.2025,102957,"8,34",3
3.1.2025,106259,"45,86","16,5"
3.1.2025,101899,"22,23",8
3.1.2025,103416,"16,68",6
3.1.2025,101972,"8,34",3
3.1.2025,103426,"5,56",2
3.1.2025,100140,"16,68",6
3.1.2025,102807,"22,23",8
3.1.2025,103436,"8,34",3
3.1.2025,107008,"22,23",8
3.1.2025,101727,"25,01",9
3.1.2025,103877,"33,35",12
3.1.2025,104212,"2,78",1
3.1.2025,100354,"3,7","1,333"
3.1.2025,101976,"25,01",9
3.1.2025,102734,"25,01",9
3.1.2025,103070,"8,34",3
3.1.2025,106700,"58,36",21
3.1.2025,101744,"30,57",11
3.1.2025,101215,"-2,78",-1
3.1.2025,101980,"22,23",8
3.1.2025,103324,"12,51","4,5"
3.1.2025,103792,"91,72",33
3.1.2025,111992,"44,47",16
3.1.2025,102809,"22,23",8
3.1.2025,104572,"2,78",1
3.1.2025,100120,"11,12",4
3.1.2025,107241,"8,34",3
3.1.2025,103876,"2,78",1
3.1.2025,103750,"5,56",2
3.1.2025,103705,"22,23",8
3.1.2025,103233,"2,78",1
3.1.2025,101979,"16,68",6
3.1.2025,103315,"15,29","5,5"
3.1.2025,102967,"2,78",1
3.1.2025,104421,"2,78",1
3.1.2025,106684,"119,51",43
3.1.2025,103935,"5,56",2
3.1.2025,101621,"5,56",2
3.1.2025,102633,"2,78",1
3.1.2025,103181,"11,12",4
3.1.2025,106251,"5,1","1,834"
3.1.2025,102810,"16,68",6
3.1.2025,101919,"13,9",5
3.1.2025,101895,"11,12",4
3.1.2025,101901,"33,35",12
3.1.2025,102384,"8,34",3
3.1.2025,101598,"13,9",5
3.1.2025,102078,"5,56",2
3.1.2025,111928,"22,23",8
3.1.2025,103355,"8,34",3
3.1.2025,104167,"27,79",10
3.1.2025,103597,"2,78",1
3.1.2025,100720,"8,34",3
3.1.2025,106258,"8,34",3
3.1.2025,103698,"13,9",5
3.1.2025,103727,"5,56",2
3.1.2025,109888,"102,83",37
3.1.2025,107252,"13,9",5
3.1.2025,102505,"2,78","0,999"
3.1.2025,104393,"172,31",62
3.1.2025,100835,"125,07",45
3.1.2025,100843,"11,12",4
3.1.2025,101197,"5,56",2
3.1.2025,102517,"5,56",2
3.1.2025,104321,"2,78",1
3.1.2025,104320,"11,12",4
3.1.2025,101920,"2,78",1
3.1.2025,103539,"33,35",12
3.1.2025,103865,"27,79",10
3.1.2025,105981,"11,12",4
3.1.2025,101297,"22,23",8
3.1.2025,104577,"41,69",15
3.1.2025,101566,"13,9",5
3.1.2025,111941,"30,57",11
3.1.2025,102503,"8,34",3
3.1.2025,102510,"11,12",4
3.1.2025,103207,"15,29","5,5"
3.1.2025,106222,"16,68",6
3.1.2025,100311,"61,14",22
3.1.2025,100805,"8,34",3
3.1.2025,102522,"5,56",2
3.1.2025,104318,"8,34",3
3.1.2025,103691,"8,34",3
3.1.2025,103219,"5,56",2
3.1.2025,111943,"1,39","0,5"
3.1.2025,103540,"38,91",14
3.1.2025,104307,"8,34",3
3.1.2025,102244,"11,12",4
3.1.2025,101773,"19,45",7
3.1.2025,103898,"8,34",3
3.1.2025,103708,"19,45",7
3.1.2025,102279,"2,78",1
3.1.2025,102551,"17,37","6,25"
3.1.2025,102963,"50,03",18
3.1.2025,101775,"25,01",9
3.1.2025,102215,"30,57",11
3.1.2025,102731,"11,12",4
3.1.2025,102737,"5,56",2
3.1.2025,103194,"5,56",2
3.1.2025,100789,"5,56",2
3.1.2025,101283,"44,47",16
3.1.2025,104313,"16,68",6
3.1.2025,102648,"16,68",6
3.1.2025,103704,"6,95","2,5"
3.1.2025,104165,"8,34",3
3.1.2025,102035,"11,12",4
3.1.2025,106935,"5,56",2
3.1.2025,102512,"2,78",1
3.1.2025,106253,"11,12",4
3.1.2025,100837,"8,34",3
3.1.2025,103889,"2,78",1
3.1.2025,103839,"5,56",2
3.1.2025,102975,"2,78",1
3.1.2025,101564,"2,78",1
3.1.2025,102509,"2,78",1
3.1.2025,100706,"11,12",4
3.1.2025,101399,"16,68",6
3.1.2025,103147,"2,78",1
3.1.2025,103747,"2,78",1
3.1.2025,106301,"30,57",11
3.1.2025,102241,"2,78",1
3.1.2025,103585,"13,9",5
3.1.2025,102858,"36,13",13
3.1.2025,102555,"8,34",3
3.1.2025,102344,"25,01",9
3.1.2025,102094,"11,12",4
3.1.2025,106295,"0,69","0,25"
3.1.2025,101790,"13,9",5
3.1.2025,103936,"16,68",6
3.1.2025,101457,"44,47",16
3.1.2025,102095,"5,56",2
3.1.2025,103095,"8,34",3
3.1.2025,101918,"13,9",5
3.1.2025,103319,"2,78",1
3.1.2025,102966,"25,94","9,333"
3.1.2025,103139,"6,95","2,5"
3.1.2025,101957,"5,56",2
3.1.2025,102954,"11,12",4
3.1.2025,102660,"8,34",3
3.1.2025,102625,"11,12",4
3.1.2025,101242,"94,5",34
3.1.2025,103530,"83,38",30
3.1.2025,103699,"5,56",2
3.1.2025,101424,"13,9",5
3.1.2025,104299,"11,12",4
3.1.2025,101880,"61,14",22
3.1.2025,102606,"2,78",1
3.1.2025,101610,"5,56",2
3.1.2025,104538,"2,78",1
3.1.2025,101576,"11,12",4
3.1.2025,103788,"5,56",2
3.1.2025,103802,"5,56",2
3.1.2025,107198,"2,78",1
3.1.2025,103326,"5,56",2
3.1.2025,103054,"5,56",2
3.1.2025,102852,"2,78",1
3.1.2025,102089,"13,9",5
3.1.2025,102072,"22,23",8
3.1.2025,102846,"2,78",1
3.1.2025,102578,"23,62","8,5"
3.1.2025,103544,"2,78",1
3.1.2025,100085,"88,94",32
3.1.2025,102639,"9,38","3,375"
3.1.2025,102082,"11,12",4
3.1.2025,104885,"27,79",10
3.1.2025,102756,"2,78",1
3.1.2025,103487,"27,79",10
3.1.2025,104394,"8,34",3
3.1.2025,100678,"50,03",18
3.1.2025,102565,"2,78",1
3.1.2025,101527,"5,56",2
3.1.2025,102385,"8,34",3
3.1.2025,102561,"5,56",2
3.1.2025,101432,"8,34",3
3.1.2025,100718,"8,34",3
3.1.2025,102161,"11,12",4
3.1.2025,101439,"11,12",4
3.1.2025,107470,"11,12",4
3.1.2025,101504,"2,78",1
3.1.2025,102436,"62,53","22,5"
3.1.2025,103234,"11,12",4
3.1.2025,102573,"5,56",2
3.1.2025,102435,"8,34",3
3.1.2025,101940,"33,35",12
3.1.2025,101530,"5,56",2
3.1.2025,105728,"8,34",3
3.1.2025,100649,"5,56",2
3.1.2025,103166,"2,78",1
3.1.2025,101511,"2,78",1
3.1.2025,102426,"16,68",6
3.1.2025,111878,"6,95","2,5"
3.1.2025,102445,"13,9",5
3.1.2025,104770,"2,78",1
3.1.2025,102642,"16,68",6
3.1.2025,103241,"19,45",7
3.1.2025,101085,"25,01",9
3.1.2025,102638,"30,57",11
3.1.2025,102603,"13,9",5
3.1.2025,102635,"5,56",2
3.1.2025,100898,"2,78",1
3.1.2025,101900,"22,23",8
3.1.2025,101973,"50,03",18
3.1.2025,101440,"41,69",15
3.1.2025,104656,"11,12",4
3.1.2025,101984,"5,56",2
3.1.2025,101642,"22,23",8
3.1.2025,101538,"13,9",5
3.1.2025,104387,"8,34",3
3.1.2025,104373,"11,12",4
3.1.2025,102397,"19,45",7
3.1.2025,101462,"5,56",2
3.1.2025,102438,"55,59",20
3.1.2025,101537,"2,78",1
3.1.2025,102684,"30,57",11
3.1.2025,107281,"16,68",6
3.1.2025,105298,"16,68",6
3.1.2025,100336,"25,01",9
3.1.2025,101641,"47,94","17,25"
3.1.2025,110226,"2,78",1
3.1.2025,104617,"9,72","3,499"
3.1.2025,100700,"9,73","3,5"
3.1.2025,103167,"25,01",9
3.1.2025,103275,"30,57",11
3.1.2025,102404,"11,12",4
3.1.2025,103195,"5,56",2
3.1.2025,104618,"16,68",6
3.1.2025,104658,"16,68",6
3.1.2025,101711,"2,78",1
3.1.2025,106567,"16,68",6
3.1.2025,100005,"13,9",5
3.1.2025,106650,"40,3","14,5"
3.1.2025,103220,"41,69",15
3.1.2025,100845,"27,79",10
3.1.2025,103048,"8,34",3
3.1.2025,101455,"22,23",8
3.1.2025,101533,"2,78",1
3.1.2025,101539,"16,68",6
3.1.2025,101529,"33,35",12
3.1.2025,101526,"8,34",3
3.1.2025,101470,"13,9",5
3.1.2025,106896,"13,9",5
3.1.2025,101683,"11,12",4
3.1.2025,103104,"19,45",7
3.1.2025,102402,"45,86","16,5"
3.1.2025,102442,"8,34",3
3.1.2025,102443,"19,45",7
3.1.2025,102401,"51,42","18,5"
3.1.2025,102444,"5,56",2
3.1.2025,104677,"47,25",17
3.1.2025,101534,"2,78",1
3.1.2025,104769,"16,68",6
3.1.2025,103273,"5,56",2
3.1.2025,103129,"2,78",1
3.1.2025,102400,"5,56",2
3.1.2025,103170,"25,01",9
3.1.2025,102984,"15,29","5,5"
3.1.2025,102694,"8,34",3
3.1.2025,101540,"30,57",11
3.1.2025,103082,"2,78",1
3.1.2025,103017,"2,78",1
3.1.2025,103125,"27,79",10
3.1.2025,104765,"69,48",25
3.1.2025,106656,"13,9",5
3.1.2025,102666,"22,23",8
3.1.2025,100334,"5,56",2
3.1.2025,106383,"27,79",10
3.1.2025,104539,"5,56",2
3.1.2025,101805,"27,79",10
3.1.2025,100041,"16,68",6
3.1.2025,106635,"58,36",21
3.1.2025,104619,"15,29","5,5"
3.1.2025,104622,"17,37","6,25"
3.1.2025,101709,"2,78",1
