Customer,Customer Name,Region,City,Trade Channel,Segment,Seasonal,Тype
100623,МИНИ МАРКЕТ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
101411,МАГАЗИН БЕГЛИШ ЕООД,Шумен,ШУМЕН,Local Shop,Silver,Not Seasonal,At Home
106200,ХР.СТОКИ ЕООД,Шумен,ШУМЕН,Local Shop,Iron,Not Seasonal,At Home
102369,ЕН ДИ ЕН ЕООД,Бургас,СВЕТИ ВЛАС,Local Shop,Gold,Seasonal,At Home
103909,МХС ЩИЛ ЕООД,Бургас,БУРГАС,Local Shop,Gold,Not Seasonal,At Home
104153,Кристи ЕООД,Бургас,ЧЕРНОМОРЕЦ,Local Shop,Silver,Seasonal,At Home
100384,МХС ЕООД,Добрич,ДОБРИЧ,Supermarket,Silver,Not Seasonal,At Home
103312,Магазин ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Local Shop,Gold,Seasonal,At Home
100564,МИНИ МАРКЕТ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
106445,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,СОЗОПОЛ,Cafe,Silver,Seasonal,At Home
107236,ЧОНИ ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Supermarket,Gold,Seasonal,At Home
107235,СУПЕРМАРКЕТ ЕООД,Варна,ВАРНА,Supermarket,Gold,Seasonal,At Home
107237,ХРАНИТЕЛЕН МАГАЗИН ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Supermarket,Gold,Seasonal,At Home
107109,МХС ЕООД,Бургас,БУРГАС,Superette,Iron,Not Seasonal,At Home
101963,ДИМОВ ЕООД,Добрич,КОТЛЕНЦИ,Local Shop,Iron,Not Seasonal,At Home
103321,ОЛИВИЯ ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
102356,ХР СТОКИ ЕООД,Бургас,РАВДА,Local Shop,Silver,Seasonal,At Home
104337,РОНИ ЕООД,Разград,ЦАР КАЛОЯН,Local Shop,Silver,Not Seasonal,At Home
102325,МАГАЗИН ЕООД,Бургас,ОБЗОР,Local Shop,Gold,Not Seasonal,At Home
104156,ХР МН ЕООД,Бургас,ЧЕРНОМОРЕЦ,Local Shop,Silver,Seasonal,At Home
102490,ХРАНИТЕЛНИ СТОКИ СИТИ ЕООД,Търговище,ТРЕСКАВЕЦ,Local Shop,Bronze,Not Seasonal,At Home
106970,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,АЙТОС,Superette,Bronze,Not Seasonal,At Home
100904,ПЛОДОВЕ И ЗЕЛЕНЧУЦИ ЕООД,Бургас,БУРГАС,Supermarket,Iron,Not Seasonal,At Home
100446,ОДЕСОС ЕООД,Бургас,СВЕТИ ВЛАС,Supermarket,Gold,Seasonal,At Home
103216,АГЛАЯ ЕООД,Добрич,БЪЛГАРЕВО,Local Shop,Iron,Not Seasonal,At Home
111882,ЕКАТЕРИНА ЕООД,Разград,РАЗГРАД,Superette,Iron,Not Seasonal,At Home
112093,СИСИЛ ЕООД,Силистра,ЗАФИРОВО,Superette,Bronze,Not Seasonal,At Home
104455,БЯЛАТА МЕЧКА ЕООД,Варна,КАМЧИЯ,Local Shop,Bronze,Seasonal,At Home
102386,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,ОРИЗАРЕ,Local Shop,Bronze,Not Seasonal,At Home
111807,ФАНТАЗИЯ ЕООД,Бургас,КАБЛЕШКОВО,Bar,Bronze,Seasonal,Out of Home
101660,ХР МН ЕООД,Силистра,СИЛИСТРА,Local Shop,Silver,Not Seasonal,At Home
104409,ХР СТОКИ ЕООД,Варна,БЯЛА,Local Shop,Bronze,Seasonal,At Home
101402,МАГАЗИН ЕММАР МАРКЕТ ЕООД,Шумен,ШУМЕН,Local Shop,Bronze,Not Seasonal,At Home
107063,ПЪРВИЯТ ПЛОД ЕООД,Варна,ВАРНА,Superette,Silver,Not Seasonal,At Home
103328,Барс ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
100234,МАГАЗИН ЕООД,Бургас,БУРГАС,Local Shop,Iron,Not Seasonal,At Home
107260,ГЕ-РИ ЛЕФТЕРОВ ЕООД,Русе,СЛИВО ПОЛЕ,Hotels,Iron,Not Seasonal,At Home
104882,И.Д ЕООД,Варна,ДОЛНИ ЧИФЛИК,Cafe,Bronze,Not Seasonal,Out of Home
102316,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,ОБЗОР,Local Shop,Bronze,Seasonal,At Home
101007,ПЕРЛА ЕООД,Бургас,АТИЯ,Supermarket,Bronze,Seasonal,At Home
100356,МОЯТ МАГАЗИН ЕООД,Варна,ВАРНА,Supermarket,Bronze,Not Seasonal,At Home
102051,МИРО ЕООД,Варна,АКСАКОВО,Local Shop,Iron,Not Seasonal,At Home
103329,ХРАНИТЕЛНИ СТОКИ ЕООД,Варна,ВАРНА,Local Shop,Gold,Seasonal,At Home
101392,НЕЛИ ЕООД,Шумен,ШУМЕН,Local Shop,Silver,Not Seasonal,At Home
111938,МХС ЕООД,Варна,ВАРНА,Local Shop,Silver,Not Seasonal,At Home
100627,ТАНЯ ЕООД,Бургас,АХЕЛОЙ,Supermarket,Silver,Seasonal,At Home
104142,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,БУРГАС,Local Shop,Gold,Not Seasonal,At Home
100628,CANDY SHOP ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
103967,Василева ЕООД,Бургас,ПОМОРИЕ,Local Shop,Silver,Seasonal,At Home
104026,МАГАЗИН ЕООД,Бургас,СОЗОПОЛ,Local Shop,Bronze,Seasonal,At Home
103378,НОН СТОП МАРИЦА ЕООД,Варна,АСПАРУХОВО,Local Shop,Gold,Not Seasonal,At Home
103217,БОНИТА ЕООД,Добрич,КРАПЕЦ,Local Shop,Gold,Seasonal,At Home
100264,МХС ЕООД,Бургас,БУРГАС,Local Shop,Gold,Not Seasonal,At Home
104013,МАГАЗИН ЕООД,Ямбол,ГЕНЕРАЛ ИНЗОВО,Local Shop,Silver,Not Seasonal,At Home
107234,ФИОРЕ ЕООД,Варна,ВАРНА,Supermarket,Gold,Seasonal,At Home
103331,ХРАНИТЕЛНИ СТОКИ ЕООД,Варна,ЗЛАТНИ ПЯСЪЦИ,Local Shop,Bronze,Seasonal,At Home
104477,Мини маркет Анели ЕООД,Варна,ХРАБРОВО,Local Shop,Iron,Not Seasonal,At Home
104485,НАШ МАРКЕТ ЕООД,Варна,ПАРТИЗАНИ,Local Shop,Iron,Not Seasonal,At Home
104486,Сънрайз ЕООД,Варна,ЛОПУШНА,Local Shop,Iron,Not Seasonal,At Home
104494,Магазин ЕООД,Варна,ПОЛЯЦИТЕ,Local Shop,Iron,Not Seasonal,At Home
104496,Трейдинг ЕООД,Варна,ДЪЛГОПОЛ,Local Shop,Iron,Not Seasonal,At Home
107120,МАГАЗИНА ЕООД,Варна,ВАРНА,Superette,Bronze,Not Seasonal,At Home
104447,ИМПУЛС ЕООД,Варна,БЯЛА,Local Shop,Bronze,Seasonal,At Home
103813,МИНИ МАРККЕТ ФОНТАНА ЕООД,Варна,ВАРНА,Local Shop,Bronze,Not Seasonal,At Home
102087,Стиб1 ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
102162,МХС ЕООД,Бургас,СВЕТИ ВЛАС,Local Shop,Gold,Seasonal,At Home
111957,Супермаркет Енчеви ЕООД,Разград,ИСПЕРИХ,Local Shop,Bronze,Not Seasonal,At Home
101010,СТЕМА-ИС ЕООД,Бургас,ПРИМОРСКО,Supermarket,Bronze,Seasonal,At Home
111865,МАГАЗИН ХРАНИТЕЛНИ СТОКИ ЕООД,Варна,ВАРНА,Superette,Bronze,Not Seasonal,At Home
101006,МХС ЕООД,Бургас,БУРГАС,Supermarket,Bronze,Not Seasonal,At Home
101173,М-Н ЗОРНИЦА ЕООД,Силистра,ТУТРАКАН,Cafe,Silver,Not Seasonal,At Home
107151,МПС ЕООД,Бургас,МАРИНКА,Superette,Bronze,Seasonal,At Home
103957,МХС ЕООД,Бургас,ПОМОРИЕ,Local Shop,Gold,Seasonal,At Home
108567,БРОНЗ ЕООД,Варна,СЛАДКА ВОДА,Hotels,Bronze,Not Seasonal,Out of Home
112042,МИНЕТ ЕООД,Варна,ВАРНА,Superette,Iron,Not Seasonal,At Home
101955,МХС ЕООД,Добрич,ДОБРИЧ,Local Shop,Bronze,Not Seasonal,At Home
103504,КРАСИ ЕООД,Ямбол,ЯМБОЛ,Local Shop,Bronze,Not Seasonal,At Home
100624,МХС ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
106665,МХС ЕООД,Русе,МАРТЕН,Superette,Gold,Not Seasonal,At Home
106667,ДИЛЕМА 2 ЕООД,Русе,МАЛКО ВРАНОВО,Superette,Gold,Not Seasonal,At Home
102383,МХС ЕООД,Бургас,СТРАЦИН,Local Shop,Silver,Not Seasonal,At Home
102160,КРАСИ 2 ЕООД,Бургас,НЕСЕБЪР,Local Shop,Bronze,Not Seasonal,At Home
111927,ДЪГА ЕООД,Шумен,ШУМЕН,Local Shop,Iron,Not Seasonal,At Home
100124,МХС ЕООД,Добрич,ДОБРИЧ,Local Shop,Silver,Not Seasonal,At Home
106267,МХС ЕООД,Русе,РУСЕ,Local Shop,Silver,Not Seasonal,At Home
101396,ДИЯНА АТАНАСОВА М-Н ЕООД,Шумен,ШУМЕН,Local Shop,Gold,Not Seasonal,At Home
100742,ХРАНИТЕЛЕН МАГАЗИН ЕООД,Добрич,ТЕРВЕЛ,Supermarket,Iron,Not Seasonal,At Home
109949,ДЕНМАР 2020 ЕООД,Варна,ВАРНА,Cafe,Gold,Not Seasonal,Out of Home
103089,СМЕСЕН МАГАЗИН ЕООД,Добрич,ТЕРВЕЛ,Local Shop,Iron,Not Seasonal,At Home
100740,МХС ЕООД,Добрич,ТЕРВЕЛ,Supermarket,Iron,Not Seasonal,At Home
103261,МАГАЗИН ЕООД,Добрич,БАЛЧИК,Local Shop,Gold,Not Seasonal,At Home
102090,МХС ЕООД,Варна,ВАРНА,Local Shop,Iron,Not Seasonal,At Home
110224,МАГАЗИН ИСКРА ЕООД,Варна,ВАРНА,Fast-food,Iron,Not Seasonal,Out of Home
100358,Супермаркет Белисима ЕООД,Варна,ВАРНА,Supermarket,Iron,Not Seasonal,At Home
103204,ХРАНИТЕЛНИ СТОКИ ДЕСИ ЕООД,Добрич,КАВАРНА,Local Shop,Gold,Not Seasonal,At Home
104032,МАГАЗИНЧЕТО ЕООД,Бургас,ПРИМОРСКО,Local Shop,Silver,Not Seasonal,At Home
100375,МИНИ МАРКЕТ ЕООД,Варна,ВАРНА,Supermarket,Gold,Not Seasonal,At Home
104050,АПОСТОЛ ПАЗАЧЕВ ЕООД,Ямбол,ЕЛХОВО,Local Shop,Iron,Not Seasonal,At Home
104040,РЕСТОРАНТЪ 87 ООД ЕООД,Ямбол,ЕЛХОВО,Local Shop,Iron,Not Seasonal,At Home
104009,МАГАЗИН АЛЕКС ЕООД,Ямбол,ЕЛХОВО,Local Shop,Iron,Not Seasonal,At Home
104007,МАГАЗИН КОТВА ЕООД,Ямбол,КИРИЛОВО,Local Shop,Iron,Not Seasonal,At Home
100274,СИНАЙ ЕООД,Ямбол,ЕЛХОВО,Local Shop,Iron,Not Seasonal,At Home
107191,БЕЛИСИМА ЕООД,Ямбол,ЕЛХОВО,Superette,Iron,Not Seasonal,At Home
104006,АЛПИНИКОВ ЕООД,Ямбол,ХАНОВО,Local Shop,Iron,Not Seasonal,At Home
104030,МАГАЗИН СТАНКОВИ ЕООД,Ямбол,ХАНОВО,Local Shop,Bronze,Not Seasonal,At Home
103493,ФОР Ю ЕООД,Ямбол,ЕЛХОВО,Local Shop,Iron,Not Seasonal,At Home
103392,СУПЕРМАРКЕТ ЕООД,Сливен,ХАДЖИДИМИТРОВО,Local Shop,Iron,Not Seasonal,At Home
103403,КИВИ ЕООД,Сливен,САМУИЛОВО,Local Shop,Silver,Not Seasonal,At Home
101409,БОГОРИДИ ЕООД,Шумен,ПЛИСКА,Local Shop,Iron,Not Seasonal,At Home
104465,МАГАЗИН ЗА ПАКЕТИРАНИ СТОКИ ЕООД,Варна,ШКОРПИЛОВЦИ,Local Shop,Gold,Not Seasonal,At Home
101689,МАГАЗИН ДИНЕВ ЕООД,Варна,ДЕВНЯ,Local Shop,Silver,Not Seasonal,At Home
102876,ЦЕНТРАЛ ЕООД,Русе,РУСЕ,Local Shop,Silver,Not Seasonal,At Home
101962,ЦЕНТРАЛ ЕООД,Добрич,ДОБРИЧ,Local Shop,Silver,Not Seasonal,At Home
104444,ХРАНИТЕЛНИ СТОКИ ЕООД,Варна,БЛИЗНАЦИ,Local Shop,Bronze,Not Seasonal,At Home
105056,ЙОНИ ГОЛД 2 ЕООД,Варна,ЛОПУШНА,Cafe,Bronze,Seasonal,Out of Home
100610,ФЛОРА ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
103931,КИПАРИС ЕООД,Бургас,ЧЕРНОМОРЕЦ,Local Shop,Gold,Seasonal,At Home
106906,КИВИ МАРКЕТ ЕООД,Варна,ДЕВНЯ,Superette,Silver,Not Seasonal,At Home
102086,ХРАНИТЕЛНИ СТОКИ НИНА ЕООД,Варна,ВАРНА,Local Shop,Silver,Seasonal,At Home
101400,МАГАЗИН ПЛАТИНО ЕООД,Шумен,СТАН,Local Shop,Iron,Not Seasonal,At Home
102327,МАГАЗИН СКЛАДА ЕООД,Бургас,ОБЗОР,Local Shop,Silver,Not Seasonal,At Home
103247,ИЗАР ЕООД,Добрич,ДУРАНКУЛАК,Local Shop,Bronze,Seasonal,At Home
104022,БОРЖИНИ ЕООД,Бургас,СОЗОПОЛ,Local Shop,Silver,Seasonal,At Home
104115,МАГАЗИН 2 ЕООД,Бургас,ЧЕРНОМОРЕЦ,Local Shop,Silver,Seasonal,At Home
100862,ХРАНИТЕЛНИ СТОКИ ДАРИЯ ЕООД,Бургас,ПОМОРИЕ,Supermarket,Silver,Seasonal,At Home
100690,МХС ЧЕРНО МОРЕ ЕООД,Русе,РУСЕ,Supermarket,Gold,Not Seasonal,At Home
100267,МХС СТАВРИНА ЕООД,Бургас,БУРГАС,Local Shop,Silver,Not Seasonal,At Home
103821,МХС ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
111956,МХС ЕООД,Варна,ВАРНА,Local Shop,Bronze,Not Seasonal,At Home
101102,МХС ЕООД,Силистра,СИЛИСТРА,Cafe,Silver,Not Seasonal,At Home
112081,ПЕРЛА ЕООД,Бургас,БУРГАС,Superette,Bronze,Not Seasonal,At Home
102050,МХС ЕООД,Варна,ИГНАТИЕВО,Local Shop,Gold,Not Seasonal,At Home
102328,МХС ЕООД,Бургас,ОБЗОР,Local Shop,Bronze,Seasonal,At Home
104443,ЧЕРНО МОРЕ ЕООД,Варна,ПОПОВИЧ,Local Shop,Iron,Not Seasonal,At Home
100543,КРАСИ 1 ЕООД,Бургас,СВЕТИ ВЛАС,Supermarket,Bronze,Seasonal,At Home
103121,ДЕН ТРЕЙД ЕООД,Добрич,КАРАПЕЛИТ,Local Shop,Iron,Not Seasonal,At Home
107018,Киви Маркет ЕООД,Русе,РУСЕ,Superette,Bronze,Not Seasonal,At Home
101722,ГЕРГАНА ЕООД,Варна,НОВИ ПАЗАР,Local Shop,Bronze,Not Seasonal,At Home
100395,КАПРИЗ ЕООД,Варна,ВАРНА,Supermarket,Iron,Not Seasonal,At Home
106216,МАГАЗИН СТЕГО ЕООД,Варна,ВАРНА,Local Shop,Bronze,Not Seasonal,At Home
102536,БУРНАЗА ЕООД,Търговище,ЛИЛЯК,Local Shop,Silver,Not Seasonal,At Home
102166,МХС ЕООД,Бургас,АЙТОС,Local Shop,Bronze,Not Seasonal,At Home
103634,МХС НА ПЛАЖА ЕООД,Бургас,ЧЕРНОГРАД,Local Shop,Iron,Not Seasonal,At Home
100958,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,БУРГАС,Supermarket,Iron,Not Seasonal,At Home
103633,БАКАЛИЯ СЕВЕЛИНА ЕООД,Бургас,СЪЕДИНЕНИЕ,Local Shop,Bronze,Not Seasonal,At Home
102156,АЛТЕР ЕООД,Бургас,АЙТОС,Local Shop,Iron,Not Seasonal,At Home
106974,Супермаркет Централ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Superette,Gold,Seasonal,At Home
102329,CHOCO SHOP ЕООД,Бургас,ОБЗОР,Local Shop,Silver,Seasonal,At Home
100604,НАЗДРАВЕ ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Gold,Seasonal,At Home
102155,ХРАНИТЕЛНИ СТОКИ ЕООД,Бургас,ПЕЩЕРСКО,Local Shop,Iron,Not Seasonal,At Home
103632,ГРАНД ЕООД,Бургас,ЛЮЛЯКОВО,Local Shop,Gold,Not Seasonal,At Home
102183,АРИТО ЕООД,Бургас,ПЕЩЕРСКО,Local Shop,Iron,Not Seasonal,At Home
100908,ДЖОРДАН ЕООД,Бургас,ЧЕРНОМОРЕЦ,Supermarket,Bronze,Seasonal,At Home
105505,СЕВЪН ПЛЮС ЕООД,Бургас,ЧЕРНОМОРЕЦ,Cafe,Bronze,Seasonal,Out of Home
102799,МАГАЗИН АРИСТИДОВ ЕООД,Русе,РУСЕ,Local Shop,Bronze,Not Seasonal,At Home
102152,МАГАЗИН ЕНИГМА ЕООД,Бургас,НЕСЕБЪР,Local Shop,Gold,Not Seasonal,At Home
100480,ХРАНИТЕЛЕН МАГАЗИН ЕООД,Бургас,РАВДА,Supermarket,Bronze,Seasonal,At Home
107292,МАГАЗИН ЕООД,Варна,АКСАКОВО,Supermarket,Bronze,Not Seasonal,At Home
100849,ЕСТРЕЯ 07 ЕООД,Варна,ВАРНА,Supermarket,Bronze,Not Seasonal,At Home
100608,МХС ЕООД,Бургас,СЛЪНЧЕВ БРЯГ,Supermarket,Silver,Seasonal,At Home
102352,МХС АЧО ЕООД,Бургас,ТЪНКОВО,Local Shop,Silver,Not Seasonal,At Home
103840,ЯНА ЕООД,Варна,ВАРНА,Local Shop,Iron,Not Seasonal,At Home
100834,МХС ЕООД,Варна,ВАРНА,Supermarket,Iron,Not Seasonal,At Home
101121,БАКАЛИЯ ЕООД,Варна,ВАРНА,Cafe,Silver,Not Seasonal,At Home
103631,СУПЕРМАРКЕТ ВЕГА ЕООД,Бургас,ЗАЙЧАР,Local Shop,Iron,Not Seasonal,At Home
103874,ЗОРА ЕООД,Бургас,ЧЕРНОМОРЕЦ,Local Shop,Bronze,Not Seasonal,At Home
102049,МХС ЕООД,Варна,ИЗВОРСКО,Local Shop,Gold,Not Seasonal,At Home
103183,МАГАЗИН ЕЛПИДА ЕООД,Добрич,ВАСИЛЕВО,Local Shop,Bronze,Not Seasonal,At Home
101967,МХС ЕООД,Добрич,ДОБРИЧ,Local Shop,Silver,Not Seasonal,At Home
103184,СПИРИТ ЕООД,Добрич,ДОНЧЕВО,Local Shop,Silver,Not Seasonal,At Home
101691,МОНИ МАРКЕТ ЕООД,Варна,БЕЛОСЛАВ,Local Shop,Silver,Not Seasonal,At Home
101506,МПС ЕООД,Шумен,БОРЦИ,Local Shop,Bronze,Not Seasonal,At Home
101487,МХС ЕНИГМА 4 ЕООД,Шумен,БРАНИЧЕВО,Local Shop,Iron,Not Seasonal,At Home
100329,МАГАЗИН НАДЕЖДА ЕООД,Шумен,БРАНИЧЕВО,Supermarket,Iron,Not Seasonal,At Home
101692,МАГАЗИН СТИБ 2 ЕООД,Варна,НЕВША,Local Shop,Iron,Not Seasonal,At Home
101501,МХС ЕООД,Шумен,ЯСЕНКОВО,Local Shop,Bronze,Not Seasonal,At Home
106214,МАГАЗИН ХРАНИТЕЛНИ СТОКИ ЕООД,Шумен,КАСПИЧАН,Local Shop,Bronze,Not Seasonal,At Home
101525,МАГАЗИН БРАВО ЕООД,Шумен,БРАНИЧЕВО,Local Shop,Bronze,Not Seasonal,At Home
101406,ЗОРНИЦА МАРКЕТ ЕООД,Шумен,ЛОВЕЦ,Local Shop,Silver,Not Seasonal,At Home
100199,МХС ЕООД,Бургас,ПОМОРИЕ,Local Shop,Bronze,Not Seasonal,At Home
101498,ЗОРА 2 ЕООД,Шумен,ЧЕРНОГЛАВЦИ,Local Shop,Bronze,Not Seasonal,At Home
100755,МХС КОРЕКТ ЕООД,Сливен,СЛИВЕН,Supermarket,Iron,Not Seasonal,At Home
100810,МХС ЕООД,Сливен,СЛИВЕН,Supermarket,Silver,Not Seasonal,At Home
103731,МАГАЗИН ЧЕРНО МОРЕ ЕООД,Сливен,СЛИВЕН,Local Shop,Iron,Not Seasonal,At Home
103293,ТИНА ЕООД,Добрич,АЛБЕНА,Local Shop,Bronze,Seasonal,At Home
103279,МХС ЕООД,Добрич,АЛБЕНА,Local Shop,Bronze,Seasonal,At Home
103210,СУПЕРМАРКЕТ МЕГА ЕООД,Добрич,ГРАНИЧАР,Local Shop,Bronze,Not Seasonal,At Home
100294,КАПРИЗ ЕООД,Велико Търново,ВЕЛИКО ТЪРНОВО,Local Shop,Bronze,Not Seasonal,At Home
100668,МПС ЕООД,Русе,ВЕТОВО,Supermarket,Iron,Not Seasonal,At Home
111917,МАГАЗИН ХРАНИТЕЛНИ СТОКИ ЕООД,Варна,ТОПОЛИ,Local Shop,Silver,Not Seasonal,At Home
109783,МАГАЗИН МИЛЕНА ЕООД,Варна,КИПРА,Hotels,Iron,Not Seasonal,Out of Home
100046,ЮНАЙТЕД 2 ЕООД,Бургас,НЕСЕБЪР,Local Shop,Gold,Seasonal,At Home
102036,ГАБРИЛОВ ЕООД,Варна,ВАРНА,Local Shop,Silver,Not Seasonal,At Home
104473,КА AND ВИ СИТИ МАРКЕТ ЕООД,Варна,МЕДОВЕЦ,Local Shop,Bronze,Not Seasonal,At Home
102037,СПАСОВ ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
103622,Морско око ЕООД,Бургас,ЛЮЛЯКОВО,Local Shop,Gold,Not Seasonal,At Home
103629,МАГАЗИН ЕООД,Бургас,РУПЧА,Local Shop,Bronze,Not Seasonal,At Home
106710,МПС ЕООД,Бургас,БУРГАС,Superette,Silver,Not Seasonal,At Home
104908,МХС ЕООД,Бургас,СТРАЦИН,Cafe,Silver,Not Seasonal,Out of Home
100426,ЕММА МАРКЕТ ЕООД,Варна,ВАРНА,Supermarket,Silver,Not Seasonal,At Home
109249,МАГАЗИН ЧЕШМИТЕ ЕООД,Варна,НЕОФИТ РИЛСКИ,Bar,Bronze,Seasonal,Out of Home
102785,ФУЛЛ ШОП ЕООД,Русе,РУСЕ,Local Shop,Bronze,Not Seasonal,At Home
102801,СУПЕРМАРКЕТ СОЛТ ЛЕЙК ЕООД,Русе,РУСЕ,Local Shop,Gold,Not Seasonal,At Home
102802,ЮНАЙТЕД 3 ЕООД,Русе,РУСЕ,Local Shop,Silver,Not Seasonal,At Home
104021,МХС ЕООД,Бургас,СОЗОПОЛ,Local Shop,Silver,Not Seasonal,At Home
103035,ГАНЕВ 2 ЕООД,Варна,ВАРНА,Local Shop,Gold,Not Seasonal,At Home
100674,АНДИ ЕООД,Русе,ДВЕ МОГИЛИ,Supermarket,Iron,Seasonal,At Home
101261,МОЯТ МАГАЗИН ЕООД,Бургас,БУРГАС,Cafe,Silver,Not Seasonal,At Home
100981,КЕРЯЗОВИ ЕООД,Бургас,БУРГАС,Supermarket,Bronze,Not Seasonal,At Home
103280,ХРИСТОВИ ЕООД,Добрич,ГУРКОВО,Local Shop,Bronze,Not Seasonal,At Home
